postalCode;airport;price
7191;Aéroport d'Amsterdam;409
7300;Aéroport d'Amsterdam;
7301;Aéroport d'Amsterdam;
7320;Aéroport d'Amsterdam;
7321;Aéroport d'Amsterdam;
7322;Aéroport d'Amsterdam;
7330;Aéroport d'Amsterdam;
7331;Aéroport d'Amsterdam;
7332;Aéroport d'Amsterdam;
7333;Aéroport d'Amsterdam;
7334;Aéroport d'Amsterdam;
7340;Aéroport d'Amsterdam;
7350;Aéroport d'Amsterdam;
7370;Aéroport d'Amsterdam;
7380;Aéroport d'Amsterdam;
7387;Aéroport d'Amsterdam;
7390;Aéroport d'Amsterdam;
7500;Aéroport d'Amsterdam;
7501;Aéroport d'Amsterdam;
7502;Aéroport d'Amsterdam;
7503;Aéroport d'Amsterdam;
7504;Aéroport d'Amsterdam;
7506;Aéroport d'Amsterdam;
7521;Aéroport d'Amsterdam;
7522;Aéroport d'Amsterdam;
7530;Aéroport d'Amsterdam;
7531;Aéroport d'Amsterdam;
7532;Aéroport d'Amsterdam;
7533;Aéroport d'Amsterdam;
7534;Aéroport d'Amsterdam;
7536;Aéroport d'Amsterdam;
7538;Aéroport d'Amsterdam;
7540;Aéroport d'Amsterdam;
7542;Aéroport d'Amsterdam;
7543;Aéroport d'Amsterdam;
7548;Aéroport d'Amsterdam;
7600;Aéroport d'Amsterdam;
7601;Aéroport d'Amsterdam;
7602;Aéroport d'Amsterdam;
7603;Aéroport d'Amsterdam;
7604;Aéroport d'Amsterdam;
7608;Aéroport d'Amsterdam;
7610;Aéroport d'Amsterdam;
7611;Aéroport d'Amsterdam;
7618;Aéroport d'Amsterdam;
7620;Aéroport d'Amsterdam;
7621;Aéroport d'Amsterdam;
7622;Aéroport d'Amsterdam;
7623;Aéroport d'Amsterdam;
7624;Aéroport d'Amsterdam;
7640;Aéroport d'Amsterdam;
7641;Aéroport d'Amsterdam;
7642;Aéroport d'Amsterdam;
7643;Aéroport d'Amsterdam;
7700;Aéroport d'Amsterdam;
7711;Aéroport d'Amsterdam;
7712;Aéroport d'Amsterdam;
7730;Aéroport d'Amsterdam;
7740;Aéroport d'Amsterdam;
7742;Aéroport d'Amsterdam;
7743;Aéroport d'Amsterdam;
7750;Aéroport d'Amsterdam;
7760;Aéroport d'Amsterdam;
7780;Aéroport d'Amsterdam;
7781;Aéroport d'Amsterdam;
7782;Aéroport d'Amsterdam;
7783;Aéroport d'Amsterdam;
7784;Aéroport d'Amsterdam;
7800;Aéroport d'Amsterdam;
7801;Aéroport d'Amsterdam;
7802;Aéroport d'Amsterdam;
7803;Aéroport d'Amsterdam;
7804;Aéroport d'Amsterdam;
7810;Aéroport d'Amsterdam;
7811;Aéroport d'Amsterdam;
7812;Aéroport d'Amsterdam;
7822;Aéroport d'Amsterdam;
7823;Aéroport d'Amsterdam;
7830;Aéroport d'Amsterdam;
7850;Aéroport d'Amsterdam;
7860;Aéroport d'Amsterdam;
7861;Aéroport d'Amsterdam;
7862;Aéroport d'Amsterdam;
7863;Aéroport d'Amsterdam;
7864;Aéroport d'Amsterdam;
7866;Aéroport d'Amsterdam;
7870;Aéroport d'Amsterdam;
7880;Aéroport d'Amsterdam;
7890;Aéroport d'Amsterdam;
7900;Aéroport d'Amsterdam;
7901;Aéroport d'Amsterdam;
7903;Aéroport d'Amsterdam;
7904;Aéroport d'Amsterdam;
7906;Aéroport d'Amsterdam;
7910;Aéroport d'Amsterdam;
7911;Aéroport d'Amsterdam;
7912;Aéroport d'Amsterdam;
7940;Aéroport d'Amsterdam;
7941;Aéroport d'Amsterdam;
7942;Aéroport d'Amsterdam;
7943;Aéroport d'Amsterdam;
7950;Aéroport d'Amsterdam;
7951;Aéroport d'Amsterdam;
7970;Aéroport d'Amsterdam;
7971;Aéroport d'Amsterdam;
7972;Aéroport d'Amsterdam;
7973;Aéroport d'Amsterdam;
1300;Aéroport de Luxembourg;334
1301;Aéroport de Luxembourg;332
1310;Aéroport de Luxembourg;335
1315;Aéroport de Luxembourg;336
1320;Aéroport de Luxembourg;355
1325;Aéroport de Luxembourg;323
1330;Aéroport de Luxembourg;337
1331;Aéroport de Luxembourg;334
1332;Aéroport de Luxembourg;337
1340;Aéroport de Luxembourg;323
1341;Aéroport de Luxembourg;329
1342;Aéroport de Luxembourg;330
1348;Aéroport de Luxembourg;323
1350;Aéroport de Luxembourg;337
1357;Aéroport de Luxembourg;358
1360;Aéroport de Luxembourg;318
1367;Aéroport de Luxembourg;328
1370;Aéroport de Luxembourg;337
1380;Aéroport de Luxembourg;338
1390;Aéroport de Luxembourg;334
1400;Aéroport de Luxembourg;318
1401;Aéroport de Luxembourg;325
1402;Aéroport de Luxembourg;317
1404;Aéroport de Luxembourg;331
1410;Aéroport de Luxembourg;335
1420;Aéroport de Luxembourg;338
1421;Aéroport de Luxembourg;329
1428;Aéroport de Luxembourg;330
1430;Aéroport de Luxembourg;366
1435;Aéroport de Luxembourg;322
1440;Aéroport de Luxembourg;337
1450;Aéroport de Luxembourg;322
1457;Aéroport de Luxembourg;319
1460;Aéroport de Luxembourg;332
1461;Aéroport de Luxembourg;335
1470;Aéroport de Luxembourg;324
1471;Aéroport de Luxembourg;323
1472;Aéroport de Luxembourg;320
1473;Aéroport de Luxembourg;320
1474;Aéroport de Luxembourg;319
1476;Aéroport de Luxembourg;318
1480;Aéroport de Luxembourg;359
1490;Aéroport de Luxembourg;322
1495;Aéroport de Luxembourg;317
4000;Aéroport de Luxembourg;
4020;Aéroport de Luxembourg;
4030;Aéroport de Luxembourg;
4031;Aéroport de Luxembourg;
4032;Aéroport de Luxembourg;
4040;Aéroport de Luxembourg;
4041;Aéroport de Luxembourg;
4042;Aéroport de Luxembourg;
4050;Aéroport de Luxembourg;
4051;Aéroport de Luxembourg;
4052;Aéroport de Luxembourg;
4053;Aéroport de Luxembourg;
4100;Aéroport de Luxembourg;
4101;Aéroport de Luxembourg;
4102;Aéroport de Luxembourg;
4120;Aéroport de Luxembourg;
4121;Aéroport de Luxembourg;
4122;Aéroport de Luxembourg;
4130;Aéroport de Luxembourg;
4140;Aéroport de Luxembourg;
4141;Aéroport de Luxembourg;
4160;Aéroport de Luxembourg;
4161;Aéroport de Luxembourg;
4162;Aéroport de Luxembourg;
4163;Aéroport de Luxembourg;
4170;Aéroport de Luxembourg;
4171;Aéroport de Luxembourg;
4180;Aéroport de Luxembourg;
4181;Aéroport de Luxembourg;
4190;Aéroport de Luxembourg;
4210;Aéroport de Luxembourg;
4217;Aéroport de Luxembourg;
4218;Aéroport de Luxembourg;
4219;Aéroport de Luxembourg;
4250;Aéroport de Luxembourg;
4252;Aéroport de Luxembourg;
4253;Aéroport de Luxembourg;
4254;Aéroport de Luxembourg;
4257;Aéroport de Luxembourg;
4260;Aéroport de Luxembourg;
4261;Aéroport de Luxembourg;
4263;Aéroport de Luxembourg;
4280;Aéroport de Luxembourg;
4287;Aéroport de Luxembourg;
4300;Aéroport de Luxembourg;
4317;Aéroport de Luxembourg;
4340;Aéroport de Luxembourg;
4342;Aéroport de Luxembourg;
4347;Aéroport de Luxembourg;
4350;Aéroport de Luxembourg;
4351;Aéroport de Luxembourg;
4357;Aéroport de Luxembourg;
4360;Aéroport de Luxembourg;
4367;Aéroport de Luxembourg;
4400;Aéroport de Luxembourg;
4420;Aéroport de Luxembourg;
4430;Aéroport de Luxembourg;
4431;Aéroport de Luxembourg;
4432;Aéroport de Luxembourg;
4450;Aéroport de Luxembourg;
4451;Aéroport de Luxembourg;
4452;Aéroport de Luxembourg;
4453;Aéroport de Luxembourg;
4458;Aéroport de Luxembourg;
4460;Aéroport de Luxembourg;
4470;Aéroport de Luxembourg;
4480;Aéroport de Luxembourg;
4500;Aéroport de Luxembourg;
4520;Aéroport de Luxembourg;
4530;Aéroport de Luxembourg;
4537;Aéroport de Luxembourg;
4540;Aéroport de Luxembourg;
4550;Aéroport de Luxembourg;
4557;Aéroport de Luxembourg;
4560;Aéroport de Luxembourg;
4570;Aéroport de Luxembourg;
4577;Aéroport de Luxembourg;
4590;Aéroport de Luxembourg;
4600;Aéroport de Luxembourg;
4601;Aéroport de Luxembourg;
4602;Aéroport de Luxembourg;
4606;Aéroport de Luxembourg;
4607;Aéroport de Luxembourg;
4608;Aéroport de Luxembourg;
4610;Aéroport de Luxembourg;
4620;Aéroport de Luxembourg;
4621;Aéroport de Luxembourg;
4623;Aéroport de Luxembourg;
4624;Aéroport de Luxembourg;
4630;Aéroport de Luxembourg;
4631;Aéroport de Luxembourg;
4632;Aéroport de Luxembourg;
4633;Aéroport de Luxembourg;
4650;Aéroport de Luxembourg;
4651;Aéroport de Luxembourg;
4652;Aéroport de Luxembourg;
4653;Aéroport de Luxembourg;
4654;Aéroport de Luxembourg;
4670;Aéroport de Luxembourg;
4671;Aéroport de Luxembourg;
4672;Aéroport de Luxembourg;
4680;Aéroport de Luxembourg;
4681;Aéroport de Luxembourg;
4682;Aéroport de Luxembourg;
4683;Aéroport de Luxembourg;
4684;Aéroport de Luxembourg;
4690;Aéroport de Luxembourg;
4700;Aéroport de Luxembourg;
4701;Aéroport de Luxembourg;
4710;Aéroport de Luxembourg;
4711;Aéroport de Luxembourg;
4720;Aéroport de Luxembourg;
4721;Aéroport de Luxembourg;
4728;Aéroport de Luxembourg;
4730;Aéroport de Luxembourg;
4731;Aéroport de Luxembourg;
4750;Aéroport de Luxembourg;
4760;Aéroport de Luxembourg;
4761;Aéroport de Luxembourg;
4770;Aéroport de Luxembourg;
4771;Aéroport de Luxembourg;
4780;Aéroport de Luxembourg;
4782;Aéroport de Luxembourg;
4783;Aéroport de Luxembourg;
4784;Aéroport de Luxembourg;
4790;Aéroport de Luxembourg;
4791;Aéroport de Luxembourg;
4800;Aéroport de Luxembourg;
4801;Aéroport de Luxembourg;
4802;Aéroport de Luxembourg;
4820;Aéroport de Luxembourg;
4821;Aéroport de Luxembourg;
4830;Aéroport de Luxembourg;
4831;Aéroport de Luxembourg;
4834;Aéroport de Luxembourg;
4837;Aéroport de Luxembourg;
4840;Aéroport de Luxembourg;
4841;Aéroport de Luxembourg;
4845;Aéroport de Luxembourg;
4850;Aéroport de Luxembourg;
4851;Aéroport de Luxembourg;
4851;Aéroport de Luxembourg;
4852;Aéroport de Luxembourg;
4860;Aéroport de Luxembourg;
4861;Aéroport de Luxembourg;
4870;Aéroport de Luxembourg;
4877;Aéroport de Luxembourg;
4880;Aéroport de Luxembourg;
4890;Aéroport de Luxembourg;
4900;Aéroport de Luxembourg;
4910;Aéroport de Luxembourg;
4920;Aéroport de Luxembourg;
4950;Aéroport de Luxembourg;
4960;Aéroport de Luxembourg;
4970;Aéroport de Luxembourg;
4980;Aéroport de Luxembourg;
4983;Aéroport de Luxembourg;
4987;Aéroport de Luxembourg;
4990;Aéroport de Luxembourg;
5000;Aéroport de Luxembourg;308
5001;Aéroport de Luxembourg;308
5002;Aéroport de Luxembourg;308
5003;Aéroport de Luxembourg;308
5004;Aéroport de Luxembourg;308
5020;Aéroport de Luxembourg;308
5021;Aéroport de Luxembourg;308
5022;Aéroport de Luxembourg;308
5024;Aéroport de Luxembourg;308
5030;Aéroport de Luxembourg;308
5031;Aéroport de Luxembourg;308
5032;Aéroport de Luxembourg;308
5060;Aéroport de Luxembourg;308
5070;Aéroport de Luxembourg;308
5080;Aéroport de Luxembourg;308
5081;Aéroport de Luxembourg;308
5100;Aéroport de Luxembourg;308
5101;Aéroport de Luxembourg;308
5140;Aéroport de Luxembourg;308
5150;Aéroport de Luxembourg;308
5170;Aéroport de Luxembourg;308
5190;Aéroport de Luxembourg;308
5300;Aéroport de Luxembourg;311
5310;Aéroport de Luxembourg;311
5330;Aéroport de Luxembourg;308
5332;Aéroport de Luxembourg;308
5333;Aéroport de Luxembourg;308
5334;Aéroport de Luxembourg;308
5336;Aéroport de Luxembourg;308
5340;Aéroport de Luxembourg;308
5350;Aéroport de Luxembourg;317
5351;Aéroport de Luxembourg;318
5352;Aéroport de Luxembourg;318
5353;Aéroport de Luxembourg;324
5354;Aéroport de Luxembourg;320
5360;Aéroport de Luxembourg;308
5361;Aéroport de Luxembourg;310
5361;Aéroport de Luxembourg;310
5362;Aéroport de Luxembourg;308
5363;Aéroport de Luxembourg;308
5364;Aéroport de Luxembourg;308
5370;Aéroport de Luxembourg;319
5372;Aéroport de Luxembourg;332
5374;Aéroport de Luxembourg;318
5376;Aéroport de Luxembourg;319
5377;Aéroport de Luxembourg;318
5380;Aéroport de Luxembourg;317
5500;Aéroport de Luxembourg;308
5501;Aéroport de Luxembourg;308
5502;Aéroport de Luxembourg;308
5503;Aéroport de Luxembourg;308
5504;Aéroport de Luxembourg;308
5520;Aéroport de Luxembourg;308
5521;Aéroport de Luxembourg;308
5522;Aéroport de Luxembourg;308
5523;Aéroport de Luxembourg;308
5524;Aéroport de Luxembourg;308
5530;Aéroport de Luxembourg;308
5537;Aéroport de Luxembourg;308
5540;Aéroport de Luxembourg;308
5541;Aéroport de Luxembourg;308
5542;Aéroport de Luxembourg;308
5543;Aéroport de Luxembourg;308
5544;Aéroport de Luxembourg;308
5550;Aéroport de Luxembourg;336
5555;Aéroport de Luxembourg;308
5560;Aéroport de Luxembourg;308
5561;Aéroport de Luxembourg;308
5562;Aéroport de Luxembourg;308
5563;Aéroport de Luxembourg;308
5564;Aéroport de Luxembourg;308
5570;Aéroport de Luxembourg;308
5571;Aéroport de Luxembourg;308
5572;Aéroport de Luxembourg;308
5573;Aéroport de Luxembourg;308
5574;Aéroport de Luxembourg;308
5575;Aéroport de Luxembourg;313
5576;Aéroport de Luxembourg;308
5580;Aéroport de Luxembourg;308
5589;Aéroport de Luxembourg;310
5590;Aéroport de Luxembourg;308
5600;Aéroport de Luxembourg;308
5620;Aéroport de Luxembourg;308
5621;Aéroport de Luxembourg;308
5630;Aéroport de Luxembourg;310
5640;Aéroport de Luxembourg;308
5641;Aéroport de Luxembourg;308
5644;Aéroport de Luxembourg;308
5646;Aéroport de Luxembourg;308
5650;Aéroport de Luxembourg;308
5651;Aéroport de Luxembourg;308
5660;Aéroport de Luxembourg;319
5670;Aéroport de Luxembourg;317
5680;Aéroport de Luxembourg;308
6000;Aéroport de Luxembourg;308
6001;Aéroport de Luxembourg;308
6010;Aéroport de Luxembourg;308
6020;Aéroport de Luxembourg;308
6030;Aéroport de Luxembourg;308
6031;Aéroport de Luxembourg;308
6032;Aéroport de Luxembourg;308
6040;Aéroport de Luxembourg;308
6041;Aéroport de Luxembourg;308
6042;Aéroport de Luxembourg;308
6043;Aéroport de Luxembourg;308
6044;Aéroport de Luxembourg;308
6060;Aéroport de Luxembourg;308
6061;Aéroport de Luxembourg;308
6110;Aéroport de Luxembourg;308
6111;Aéroport de Luxembourg;308
6120;Aéroport de Luxembourg;308
6140;Aéroport de Luxembourg;308
6141;Aéroport de Luxembourg;308
6142;Aéroport de Luxembourg;308
6150;Aéroport de Luxembourg;308
6180;Aéroport de Luxembourg;308
6181;Aéroport de Luxembourg;308
6182;Aéroport de Luxembourg;308
6183;Aéroport de Luxembourg;308
6200;Aéroport de Luxembourg;308
6210;Aéroport de Luxembourg;311
6211;Aéroport de Luxembourg;308
6220;Aéroport de Luxembourg;308
6221;Aéroport de Luxembourg;308
6222;Aéroport de Luxembourg;308
6223;Aéroport de Luxembourg;308
6224;Aéroport de Luxembourg;308
6230;Aéroport de Luxembourg;316
6238;Aéroport de Luxembourg;308
6240;Aéroport de Luxembourg;308
6250;Aéroport de Luxembourg;308
6280;Aéroport de Luxembourg;308
6440;Aéroport de Luxembourg;322
6441;Aéroport de Luxembourg;310
6460;Aéroport de Luxembourg;350
6461;Aéroport de Luxembourg;334
6462;Aéroport de Luxembourg;337
6463;Aéroport de Luxembourg;332
6464;Aéroport de Luxembourg;334
6470;Aéroport de Luxembourg;330
6500;Aéroport de Luxembourg;313
6511;Aéroport de Luxembourg;308
6530;Aéroport de Luxembourg;319
6531;Aéroport de Luxembourg;308
6532;Aéroport de Luxembourg;311
6533;Aéroport de Luxembourg;316
6534;Aéroport de Luxembourg;308
6536;Aéroport de Luxembourg;308
6540;Aéroport de Luxembourg;310
6542;Aéroport de Luxembourg;326
6543;Aéroport de Luxembourg;322
6560;Aéroport de Luxembourg;328
6567;Aéroport de Luxembourg;328
6590;Aéroport de Luxembourg;360
6591;Aéroport de Luxembourg;348
6592;Aéroport de Luxembourg;350
6593;Aéroport de Luxembourg;359
6594;Aéroport de Luxembourg;361
6596;Aéroport de Luxembourg;352
6600;Aéroport de Luxembourg;
6630;Aéroport de Luxembourg;
6637;Aéroport de Luxembourg;
6640;Aéroport de Luxembourg;
6642;Aéroport de Luxembourg;
6660;Aéroport de Luxembourg;
6661;Aéroport de Luxembourg;
6662;Aéroport de Luxembourg;
6663;Aéroport de Luxembourg;
6666;Aéroport de Luxembourg;
6670;Aéroport de Luxembourg;
6671;Aéroport de Luxembourg;
6672;Aéroport de Luxembourg;
6673;Aéroport de Luxembourg;
6674;Aéroport de Luxembourg;
6680;Aéroport de Luxembourg;
6681;Aéroport de Luxembourg;
6686;Aéroport de Luxembourg;
6687;Aéroport de Luxembourg;
6688;Aéroport de Luxembourg;
6690;Aéroport de Luxembourg;
6692;Aéroport de Luxembourg;
6698;Aéroport de Luxembourg;
6700;Aéroport de Luxembourg;
6704;Aéroport de Luxembourg;
6706;Aéroport de Luxembourg;
6717;Aéroport de Luxembourg;
6720;Aéroport de Luxembourg;
6721;Aéroport de Luxembourg;
6723;Aéroport de Luxembourg;
6724;Aéroport de Luxembourg;
6730;Aéroport de Luxembourg;
6740;Aéroport de Luxembourg;
6741;Aéroport de Luxembourg;
6742;Aéroport de Luxembourg;
6743;Aéroport de Luxembourg;
6747;Aéroport de Luxembourg;
6750;Aéroport de Luxembourg;
6760;Aéroport de Luxembourg;
6761;Aéroport de Luxembourg;
6762;Aéroport de Luxembourg;
6767;Aéroport de Luxembourg;
6769;Aéroport de Luxembourg;
6780;Aéroport de Luxembourg;
6781;Aéroport de Luxembourg;
6782;Aéroport de Luxembourg;
6790;Aéroport de Luxembourg;
6791;Aéroport de Luxembourg;
6792;Aéroport de Luxembourg;
6800;Aéroport de Luxembourg;
6810;Aéroport de Luxembourg;
6811;Aéroport de Luxembourg;
6812;Aéroport de Luxembourg;
6813;Aéroport de Luxembourg;
6820;Aéroport de Luxembourg;
6821;Aéroport de Luxembourg;
6823;Aéroport de Luxembourg;
6824;Aéroport de Luxembourg;
6830;Aéroport de Luxembourg;
6831;Aéroport de Luxembourg;
6832;Aéroport de Luxembourg;
6833;Aéroport de Luxembourg;
6834;Aéroport de Luxembourg;
6836;Aéroport de Luxembourg;
6838;Aéroport de Luxembourg;
6840;Aéroport de Luxembourg;
6850;Aéroport de Luxembourg;
6851;Aéroport de Luxembourg;
6852;Aéroport de Luxembourg;
6853;Aéroport de Luxembourg;
6856;Aéroport de Luxembourg;
6860;Aéroport de Luxembourg;
6870;Aéroport de Luxembourg;
6880;Aéroport de Luxembourg;
6887;Aéroport de Luxembourg;
6890;Aéroport de Luxembourg;
6900;Aéroport de Luxembourg;
6920;Aéroport de Luxembourg;
6921;Aéroport de Luxembourg;
6922;Aéroport de Luxembourg;
6924;Aéroport de Luxembourg;
6927;Aéroport de Luxembourg;
6929;Aéroport de Luxembourg;
6940;Aéroport de Luxembourg;
6941;Aéroport de Luxembourg;
6950;Aéroport de Luxembourg;
6951;Aéroport de Luxembourg;
6952;Aéroport de Luxembourg;
6953;Aéroport de Luxembourg;
6960;Aéroport de Luxembourg;
6970;Aéroport de Luxembourg;
6971;Aéroport de Luxembourg;
6972;Aéroport de Luxembourg;
6980;Aéroport de Luxembourg;
6982;Aéroport de Luxembourg;
6983;Aéroport de Luxembourg;
6984;Aéroport de Luxembourg;
6986;Aéroport de Luxembourg;
6987;Aéroport de Luxembourg;
6990;Aéroport de Luxembourg;
6997;Aéroport de Luxembourg;
7000;Aéroport de Luxembourg;308
7010;Aéroport de Luxembourg;308
7011;Aéroport de Luxembourg;308
7012;Aéroport de Luxembourg;308
7020;Aéroport de Luxembourg;308
7021;Aéroport de Luxembourg;308
7022;Aéroport de Luxembourg;308
7024;Aéroport de Luxembourg;308
7030;Aéroport de Luxembourg;308
7031;Aéroport de Luxembourg;308
7032;Aéroport de Luxembourg;308
7033;Aéroport de Luxembourg;308
7034;Aéroport de Luxembourg;308
7034;Aéroport de Luxembourg;308
7040;Aéroport de Luxembourg;308
7050;Aéroport de Luxembourg;308
7060;Aéroport de Luxembourg;308
7061;Aéroport de Luxembourg;308
7062;Aéroport de Luxembourg;308
7063;Aéroport de Luxembourg;308
7070;Aéroport de Luxembourg;308
7080;Aéroport de Luxembourg;308
7090;Aéroport de Luxembourg;308
7100;Aéroport de Luxembourg;308
7110;Aéroport de Luxembourg;308
7120;Aéroport de Luxembourg;308
7130;Aéroport de Luxembourg;308
7131;Aéroport de Luxembourg;308
7133;Aéroport de Luxembourg;308
7134;Aéroport de Luxembourg;308
7140;Aéroport de Luxembourg;308
7141;Aéroport de Luxembourg;308
7160;Aéroport de Luxembourg;308
7170;Aéroport de Luxembourg;308
7180;Aéroport de Luxembourg;308
7181;Aéroport de Luxembourg;308
7190;Aéroport de Luxembourg;308
7191;Aéroport de Luxembourg;308
7300;Aéroport de Luxembourg;
7301;Aéroport de Luxembourg;
7320;Aéroport de Luxembourg;
7321;Aéroport de Luxembourg;
7322;Aéroport de Luxembourg;
7330;Aéroport de Luxembourg;
7331;Aéroport de Luxembourg;
7332;Aéroport de Luxembourg;
7333;Aéroport de Luxembourg;
7334;Aéroport de Luxembourg;
7340;Aéroport de Luxembourg;
7350;Aéroport de Luxembourg;
7370;Aéroport de Luxembourg;
7380;Aéroport de Luxembourg;
7387;Aéroport de Luxembourg;
7390;Aéroport de Luxembourg;
7500;Aéroport de Luxembourg;
7501;Aéroport de Luxembourg;
7502;Aéroport de Luxembourg;
7503;Aéroport de Luxembourg;
7504;Aéroport de Luxembourg;
7506;Aéroport de Luxembourg;
7521;Aéroport de Luxembourg;
7522;Aéroport de Luxembourg;
7530;Aéroport de Luxembourg;
7531;Aéroport de Luxembourg;
7532;Aéroport de Luxembourg;
7533;Aéroport de Luxembourg;
7534;Aéroport de Luxembourg;
7536;Aéroport de Luxembourg;
7538;Aéroport de Luxembourg;
7540;Aéroport de Luxembourg;
7542;Aéroport de Luxembourg;
7543;Aéroport de Luxembourg;
7548;Aéroport de Luxembourg;
7600;Aéroport de Luxembourg;
7601;Aéroport de Luxembourg;
7602;Aéroport de Luxembourg;
7603;Aéroport de Luxembourg;
7604;Aéroport de Luxembourg;
7608;Aéroport de Luxembourg;
7610;Aéroport de Luxembourg;
7611;Aéroport de Luxembourg;
7618;Aéroport de Luxembourg;
7620;Aéroport de Luxembourg;
7621;Aéroport de Luxembourg;
7622;Aéroport de Luxembourg;
7623;Aéroport de Luxembourg;
7624;Aéroport de Luxembourg;
7640;Aéroport de Luxembourg;
7641;Aéroport de Luxembourg;
7642;Aéroport de Luxembourg;
7643;Aéroport de Luxembourg;
7700;Aéroport de Luxembourg;
7711;Aéroport de Luxembourg;
7712;Aéroport de Luxembourg;
7730;Aéroport de Luxembourg;
7740;Aéroport de Luxembourg;
7742;Aéroport de Luxembourg;
7743;Aéroport de Luxembourg;
7750;Aéroport de Luxembourg;
7760;Aéroport de Luxembourg;
7780;Aéroport de Luxembourg;
7781;Aéroport de Luxembourg;
7782;Aéroport de Luxembourg;
7783;Aéroport de Luxembourg;
7784;Aéroport de Luxembourg;
7800;Aéroport de Luxembourg;
7801;Aéroport de Luxembourg;
7802;Aéroport de Luxembourg;
7803;Aéroport de Luxembourg;
7804;Aéroport de Luxembourg;
7810;Aéroport de Luxembourg;
7811;Aéroport de Luxembourg;
7812;Aéroport de Luxembourg;
7822;Aéroport de Luxembourg;
7823;Aéroport de Luxembourg;
7830;Aéroport de Luxembourg;
7850;Aéroport de Luxembourg;
7860;Aéroport de Luxembourg;
7861;Aéroport de Luxembourg;
7862;Aéroport de Luxembourg;
7863;Aéroport de Luxembourg;
7864;Aéroport de Luxembourg;
7866;Aéroport de Luxembourg;
7870;Aéroport de Luxembourg;
7880;Aéroport de Luxembourg;
7890;Aéroport de Luxembourg;
7900;Aéroport de Luxembourg;
7901;Aéroport de Luxembourg;
7903;Aéroport de Luxembourg;
7904;Aéroport de Luxembourg;
7906;Aéroport de Luxembourg;
7910;Aéroport de Luxembourg;
7911;Aéroport de Luxembourg;
7912;Aéroport de Luxembourg;
7940;Aéroport de Luxembourg;
7941;Aéroport de Luxembourg;
7942;Aéroport de Luxembourg;
7943;Aéroport de Luxembourg;
7950;Aéroport de Luxembourg;
7951;Aéroport de Luxembourg;
7970;Aéroport de Luxembourg;
7971;Aéroport de Luxembourg;
7972;Aéroport de Luxembourg;
7973;Aéroport de Luxembourg;
1300;Aéroport de Cologne;356
1301;Aéroport de Cologne;355
1310;Aéroport de Cologne;443
1315;Aéroport de Cologne;352
1320;Aéroport de Cologne;358
1325;Aéroport de Cologne;348
1330;Aéroport de Cologne;360
1331;Aéroport de Cologne;358
1332;Aéroport de Cologne;359
1340;Aéroport de Cologne;346
1341;Aéroport de Cologne;350
1342;Aéroport de Cologne;353
1348;Aéroport de Cologne;346
1350;Aéroport de Cologne;341
1357;Aéroport de Cologne;343
1360;Aéroport de Cologne;341
1367;Aéroport de Cologne;341
1370;Aéroport de Cologne;342
1380;Aéroport de Cologne;360
1390;Aéroport de Cologne;354
1400;Aéroport de Cologne;342
1401;Aéroport de Cologne;349
1402;Aéroport de Cologne;341
1404;Aéroport de Cologne;354
1410;Aéroport de Cologne;354
1420;Aéroport de Cologne;360
1421;Aéroport de Cologne;353
1428;Aéroport de Cologne;353
1430;Aéroport de Cologne;389
1435;Aéroport de Cologne;344
1440;Aéroport de Cologne;361
1450;Aéroport de Cologne;344
1457;Aéroport de Cologne;343
1460;Aéroport de Cologne;355
1461;Aéroport de Cologne;360
1470;Aéroport de Cologne;347
1471;Aéroport de Cologne;346
1472;Aéroport de Cologne;344
1473;Aéroport de Cologne;344
1474;Aéroport de Cologne;342
1476;Aéroport de Cologne;342
1480;Aéroport de Cologne;382
1490;Aéroport de Cologne;344
1495;Aéroport de Cologne;341
4000;Aéroport de Cologne;
4020;Aéroport de Cologne;
4030;Aéroport de Cologne;
4031;Aéroport de Cologne;
4032;Aéroport de Cologne;
4040;Aéroport de Cologne;
4041;Aéroport de Cologne;
4042;Aéroport de Cologne;
4050;Aéroport de Cologne;
4051;Aéroport de Cologne;
4052;Aéroport de Cologne;
4053;Aéroport de Cologne;
4100;Aéroport de Cologne;
4101;Aéroport de Cologne;
4102;Aéroport de Cologne;
4120;Aéroport de Cologne;
4121;Aéroport de Cologne;
4122;Aéroport de Cologne;
4130;Aéroport de Cologne;
4140;Aéroport de Cologne;
4141;Aéroport de Cologne;
4160;Aéroport de Cologne;
4161;Aéroport de Cologne;
4162;Aéroport de Cologne;
4163;Aéroport de Cologne;
4170;Aéroport de Cologne;
4171;Aéroport de Cologne;
4180;Aéroport de Cologne;
4181;Aéroport de Cologne;
4190;Aéroport de Cologne;
4210;Aéroport de Cologne;
4217;Aéroport de Cologne;
4218;Aéroport de Cologne;
4219;Aéroport de Cologne;
4250;Aéroport de Cologne;
4252;Aéroport de Cologne;
4253;Aéroport de Cologne;
4254;Aéroport de Cologne;
4257;Aéroport de Cologne;
4260;Aéroport de Cologne;
4261;Aéroport de Cologne;
4263;Aéroport de Cologne;
4280;Aéroport de Cologne;
4287;Aéroport de Cologne;
4300;Aéroport de Cologne;
4317;Aéroport de Cologne;
4340;Aéroport de Cologne;
4342;Aéroport de Cologne;
4347;Aéroport de Cologne;
4350;Aéroport de Cologne;
4351;Aéroport de Cologne;
4357;Aéroport de Cologne;
4360;Aéroport de Cologne;
